Ignore,Key,Message
Y,メッセージ,
,msg1,"Certo dia,<br>chegou para mim uma carta<br>da mais nova das irmãs."
,msg2-1,"A princípio meu peito palpitou<br>de emoção por receber notícias<br>da amiga que eu tanto adorava,"
,msg2-2,no instante em que eu<br>li o conteúdo...<br>o meu rosto se congelou.
,msg3-1,A carta dizia que<br>a sua irmã mais
,msg3-2,"velha tinha sido levada<br>pela Igreja, por ser uma bruxa."
,msg4,"""Por que eles foram agarrar a<br>minha irmã se a bruxa sou eu?"","
,msg5,ela perguntava na carta.<br>Eu sabia muito bem.
,msg6,Sabia que essa tinha sido a<br>maneira que a sua irmã<br>encontrou para poder salvá-la.
,msg7,E sabia também como<br>minha amiga abandonada<br>devia estar sentindo<br>uma tristeza profunda.
