Ignore,Key,Message
Y,メッセージ,
,msg1,“门”外是深不见底的地狱。<br>　一旦落入地狱就是死路一条！<br>　我必须马上开启一道新的“门”！
,msg2-1,天使桑杨沙的力量，消失了……<br>为什么……
,msg2-2,莫非，我们的世界，<br>也被摧毁了？
,msg3-1,不会的，这不可能……<br>我们的世界有天使桑杨沙坐镇！
,msg3-2,就算恶魔入侵也不可能毁灭！！<br>除非是被，执掌破坏的，神明……
,msg4-1,在满心错愕之际，<br>有人从背后推了我一把。
,msg4-2,我偏离了“路”往地狱落下，<br>最后看见的，
,msg4-3,是虚空中伸出的<br>那条纤细手臂。
,msg5-1,清醒过来后，<br>我已身处陌生的世界，<br>周遭是一片废墟。
,msg5-2,看来我奇迹般地获救了，<br>但是身边一个人也没有，<br>圣剑也失去了光辉……
,msg6,……是我害的。<br>是我忘了自己的使命，<br>才会害大家……！
,msg7-1,……我必须走下去。<br>再怎么哭大家也不会回来。
,msg7-2,自己犯下的过错，<br>就必须由自己弥补回来。
,msg8,因为圣剑之名，<br>正是为了守护众人而存在。
