Ignore,Key,Message
Y,メッセージ,
,msg1,The village chief’s letter was <br>full of repentance and regret.
,msg2-1,"“Milla, I’m sorry. <br>Before you returned, <br>I had colluded with <br>a few others in exiling <br>a number of villagers.”"
,msg2-2,
,msg3,"“After that, <br>we were overtaken by greed, <br>believing that the more <br>people we eliminated, <br>the more <i>we</i> would <br>be able to eat.”"
,msg4,"“We spent our days <br>culling one person at a time, <br>before quickly deliberating <br>who to get rid of next.”"
,msg5-1,"“But, when we saw you singing <br>with your face so gaunt, <br>we suddenly felt deeply ashamed."
,msg5-2,It was clear you had not <br>succumbed to the same desires <br>we had all fallen prey to.”
,msg6,“We would likely only have <br>continued to elect others <br>to sacrifice.”
,msg7-1,“Humans who become like <br>demons have no right to live.
,msg7-2,"That’s why, for all those <br>involved in the culling, I...”"
,msg8,"“The future of this village is in <br>the hands of those who remain. <br>Please, make this a world where <br>no one needs to be sacrificed...”"
,msg9,"The rest of the letter was illegible... <br>So, I couldn’t read any more..."
