Ignore,Key,Message
Y,メッセージ,
,msg1-1,「殺了魔女！」
,msg1-2,　說完之後，鎮上的人們<br>　封鎖了孤兒院的入口，
,msg1-3,　一起動手放火。
,msg2-1,「這下總算可以處理掉<br>　礙眼的垃圾了。」
,msg2-2,　他們笑著說。
,msg3,垃圾？
,msg4-1,原來是這樣……
,msg4-2,他們早就看我們不順眼了。
,msg4-3,魔女只不過是個契機而已，<br>這種事情遲早會發生……
,msg4-4,是我，給了他們動手的契機。
,msg4-5,
,msg5-1,<ct=3000>「好燙……老師救我……」</ct>
,msg5-2,第一個死掉的，<br>是年紀最小的男孩子……
,msg5-3,接著是那個小愛哭鬼，
,msg5-4,再來是那個小搗蛋鬼……
,msg6-1,就這樣，一個又一個……
,msg6-2,小小的生命在我的懷中逝去，
,msg6-3,不斷哭喊著<ct=3000>「老師救我」</ct>，<br>直到最後一刻……
,msg7-1,不能睡，睜開眼睛！
,msg7-2,我不斷搖著孩子們的身體，
,msg7-3,但是他們再也沒有<br>睜開眼睛。
