Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Ngày tháng trôi qua, "
,msg1-2,cuối cùng cũng đến lúc<br>Belle rời trại trẻ mồ côi. 
,msg1-3,"Ở đây sẽ cảm thấy cô<br>đơn hơn một chút,<br>nhưng không có nghĩa là chúng ta<br>sẽ không bao giờ gặp lại nhau. "
,msg1-4,Tôi phải tươi cười tiễn em ấy.
,msg2-1,"“Này, Belle sẽ không thể rời đi "
,msg2-2,nếu các con cứ khóc mãi...” 
,msg2-3,"Khi tôi đang dỗ bọn trẻ, "
,msg2-4,Belle ôm tôi từ phía sau.
,msg3-1,“Em có thể quay lại<br>thăm mọi người chứ?”
,msg3-2,Có vẻ Belle cảm thấy<br>ngượng ngùng khi nói<br>những lời đó với tôi. 
,msg3-3,"""Tất nhiên rồi! "
,msg3-4,"Đây sẽ luôn là nhà của em,<br>Belle à. "
,msg3-5,"Vì vậy, hãy ghé thăm bất<br>cứ khi nào em muốn.”"
,msg4-1,Belle đỏ mặt mỉm<br>cười lại với tôi... 
,msg4-2,"Sau đó,<br>em ấy dang rộng đôi cánh<br>của mình và rời khỏi tổ."
,msg5-1,"Tôi đã cố tỏ ra mạnh<br>mẽ trước mặt bọn trẻ, "
,msg5-2,nhưng sự rời đi của<br>Belle đã để lại một khoảng<br>trống lớn trong lòng tôi. 
,msg6-1,Rồi một ngày... 
,msg6-2,một chuyện xảy ra khiến<br>tôi ngập tràn hạnh phúc.
