Ignore,Key,Message
Y,メッセージ,
,msg1,O trabalho de uma guardiã<br>de túmulos é proteger.<br>Ela só consegue proteger o<br>sono tranquilo dos outros.
,msg2,"Eu não acho que só ser<br>capaz disso esteja errado.<br>Afinal, seria terrível morrer<br>e acabar desamparado, né?"
,msg3,Seria muita maldade não ter<br>ninguém pra olhar pela gente.
,msg4,Mas isso não quer<br>dizer que a gente fique<br>esperando que alguém morra.
,msg5,"Quando vi o chefinho<br>ajudando todo mundo,<br>eu pensei numa coisa."
,msg6,Pensei no verdadeiro trabalho<br>de uma guardiã de túmulos.<br>O que ela pode fazer pelos outros?
,msg7,
,msg8,
,msg9,
,msg10,
