Ignore,Key,Message
Y,メッセージ,
,msg1,Mọi người dường như đã<br>được cứu khi Sabrina đánh<br>bại sinh vật bị nguyền rủa.
,msg2,"Laila dụi đầu vào người tôi,<br>rồi bay vụt lên trời. "
,msg3,"Bên cạnh đó là Cha tôi,<br>thật hiếm khi ông<br>ấy cười như vậy."
,msg4,Ông ấy nói với tôi “Cố lên.”<br>Đương nhiên rồi.
,msg5,"Con sẽ khiến cho<br>mọi người mỉm cười,<br>cho dù họ còn sống hay đã chết."
,msg6,Chỉ có người giữ mộ như con<br>mới có thể làm được điều đó!<br>Hi hi hi.
,msg7,Vì vậy...<br>xin cha đừng lo lắng cho con.
,msg8,Cha tôi không nói gì nữa. 
,msg9,Laila vui vẻ sủa lên mấy tiếng...<br>rồi cả hai biến mất<br>vào bầu trời xanh bao la.
,msg10,Cảm ơn Cha...<br>và cả Laila nữa...<br>Tạm biệt.
,msg11,"Sau khi tôi tiễn họ đi,<br>Sabrina mỉm cười hạnh<br>phúc nhìn tôi."
,msg12,“Ở dưới nước sâu thế này<br>mà em vẫn bình thản nhỉ.<br>Có vẻ như em đã vượt qua<br>được nỗi sợ hãi của mình rồi đó.
,msg13,“...A... A-A-A-Aaa...!<br>Quả nhiên—tôi không thể<br>chịu được nước mà...! 
,msg14,Lailaaa! Cứu với!!”
