Ignore,Key,Message
Y,メッセージ,
,msg1-1,박사님이 나타난 것은 <br>그로부터 사흘 후.
,msg1-2,교황이라 불리는 사람과 함께였다.
,msg2-1,이곳에 박사님 이외에 다른 사람이 <br>오는 것은 처음이다. 
,msg2-2,"뭐지, 굉장히 <br>안 좋은 예감이 든다...."
,msg3,말을 꺼내지 못하는 나에게 <br>박사님이 미소 짓는다.
,msg4,"‘미안해, 에이.’"
,msg5,박사님이 사과했다. <br>눈물이 그렁그렁 맺힌 눈으로 <br>미소 지으며.
,msg6-1,왜 사과하는 겁니까. 
,msg6-2,왜 우는 겁니까.
,msg6-3,왜 웃는 겁니까. 
,msg6-4,아무것도 몰랐다. 
,msg6-5,"박사님의 마음도, <br>자신의 마음도, 아무것도."
,msg7,선 채로 움직이지 못하는 <br>내 앞에서 교황이 창을 들고 <br>자세를 취한다.
,msg8,‘마음이 없는 인형에게 <br> 마음을 부여하마. <br> 절망이라는 이름의 감정을.’
,msg9,"그리고, 창이, "
,msg10,박사님의 몸을 꿰뚫었다.
