Ignore,Key,Message
Y,メッセージ,
,msg1,거룩한 기적의 진상을 파헤치자...<br>그렇게 결심한 데엔 이유가 있다.
,msg2,그건 소문을 듣고 난 직후...<br>내 앞에 보스가 나타난 것이었다.<br>그야말로 운명의 이끌림!
,msg3,"보스라면 뭔가 알지도 몰라.<br>좋아, 한번 물어보자!"
,msg4-1,"<i>저기... 거, 거룩한 기적의<br>소문을 들었는데...</i>"
,msg4-2,"<i>보, 보스도 알아?</i>"
,msg5-1,모르는 건가...<br>보스도 모르는 게 있구나.
,msg5-2,그렇다면...
,msg6,"<i>내, 내가 거룩한 기적을<br>보스한테 보여줄게...!</i>"
,msg7-1, 보스는 상냥하게 미소 짓고는<br>‘기대하고 있을게’ 라며<br> 머리를 쓰다듬어 주었다.
,msg7-2,으... 또 어린애 취급하네.
,msg8,그래도 약속은 약속.
,msg9,"<i>그럼 성야의 날,<br>마을 중앙에 있는 커다란 나무<br>밑에서 보는 거다?</i>"
,msg10,그리하여 나는<br>소문의 진상을 조사하기 위해<br>‘그분’ 을 찾아가기로 했다.
