Ignore,Key,Message
Y,メッセージ,
,msg1-1,Wir warfen uns <br>gegenseitig einen <br>Blick zu und stürzten uns <br>auf das teuflische Schwert. 
,msg1-2,Der heilige Glanz unserer <br>Klinge reißt die unheilvollen <br>Mächte in Stücke.
,msg2-1,"Als das teuflische <br>Schwert zerbröckelte, "
,msg2-2,"verglomm auch dessen <br>unheilvoller Schimmer, <br>als würde er gen <br>Himmel aufsteigen."
,msg3,Wir haben’s geschafft. <br>Wir haben das <br>Schwert zerstört.
,msg4-1,"Erleichtert atmete ich auf, <br>da legte Artie von hinten <br>ihre Arme um mich. "
,msg4-2,Mit Tränen in den <br>Augen sagte sie zu mir ...
,msg5,"„Danke, Richesse. Und ... <br>es tut mir leid, <br>dass ich dich da mit <br>reingezogen habe.“"
,msg6,Anscheinend kapiert sie es <br>immer noch nicht so ganz.
,msg7-1,"„Glaubst du, <br>ich könnte dich <br>im Stich lassen? <br>Wir sind doch Partner. "
,msg7-2,"Wir teilen unsere Sünden, <br>unseren Schmerz ... <br>einfach alles.“"
,msg8,"„Ich werde dir helfen, <br>all die Lasten zu tragen, <br>die für dich alleine <br>zu schwer sind.“"
,msg9-1,"„Und wenn ich <br>irgendwann mal in <br>Schwierigkeiten <br>sein sollte, <br>hilfst du mir <br>gefälligst auch. "
,msg9-2,"Klar, Partnerin? Hehe.“"
