Ignore,Key,Message
Y,メッセージ,
,msg1,「謝謝您救了我一命。」
,msg2-1,　那一大疊信上<br>　通通寫著這句話。
,msg2-2,一開始只有一個人託我<br>轉交的信件，
,msg2-3,隨著我穿梭於各地戰場<br>變得越來越多。
,msg3-1,這裡有幾封信，<br>就代表妳救了多少人。
,msg3-2,聽到我這麼說之後，<br>亞緹當場哭得不能自已。
,msg4-1,她的肩膀是那麼單薄，
,msg4-2,脆弱得讓人無法想像她曾經<br>試圖一肩扛起他人的性命，
,msg4-3,卻又顯得那麼溫柔。
,msg5-1,她需要有人來支撐她。
,msg5-2,就像劍與鞘一樣，<br>需要有東西來保護<br>鋒利的刀刃。
,msg5-3,沒錯，她需要一個<ct=3000>好搭檔</ct>。
,msg6-1,從今以後，<br>就讓我陪妳一起承擔<br>所有的罪惡與苦痛吧！
,msg6-2,
,msg7,這一次，她緊緊地握住了<br>我伸出去的手。
,msg8-1,從那一天起，<br>我成為亞緹的專屬商人，
,msg8-2,兩人開始聯手做生意。
,msg9-1,現在回想起來，<br>那正是我們的起點——
,msg9-2,天才鐵匠與超級商人的<br><ct=3000>無敵組合</ct>！
