Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Un jour, j'ai entendu <br>une rumeur au sujet <br>d'une épée maudite."
,msg1-2,
,msg2-1,Une épée destructrice <br>forgée jadis par Artie dans <br>le but d'annihiler l'ennemi.
,msg2-2,
,msg3,"Elle serait devenue <br>incontrôlable, attaquant <br>sans distinction tous <br>ceux qui s'en approchent."
,msg4-1,Une arme ordinaire <br>ne peut pas la détruire. 
,msg4-2,Elle l'avait sans doute <br>imprégnée d'une magie <br>incroyable.
,msg5-1,"Cela devait encore <br>la tourmenter à ce jour, "
,msg5-2,
,msg5-3,mais je ne la laisserai plus <br>endosser ce fardeau seule.
,msg6,"« Ma force est tienne, <br>chère partenaire. »"
,msg7-1,Je lui ai serré la main <br>comme un pacte muet. 
,msg7-2,"Ma force est déjà tienne, "
,msg7-3,"et maintenant, <br>ton châtiment est mien."
,msg8-1,"Ensemble, nous ne perdrons <br>pas face à la force de <br>l'Artie du passé."
,msg8-2,
,msg9,Nous apaiserons l'épée <br>maudite et ramènerons <br>la paix.
,msg10-1,La force de nos prières <br>stoppera l'épée et mettra <br>un terme à notre crime.
,msg10-2,
