Ignore,Key,Message
Y,メッセージ,
,msg1,"""ขอบคุณที่ช่วยชีวิตของข้าไว้..."""
,msg2-1,นั่นเป็นหนึ่งในข้อความมา<br>กมายที่เขียนไว้ในจดหมายกองนี้ 
,msg2-2,จากเริ่มแรกที่มี<br>แค่จดหมายฉบับเดียว 
,msg2-3,ก็เพิ่มจำนวนมากขึ้นเมื่อข้า<br>เดินทางจากสนามรบหนึ่ง<br>ไปสู่อีกสนามรบหนึ่ง
,msg3-1,"""จดหมายหนึ่งฉบับต่อ<br>หนึ่งชีวิตที่เจ้าได้ช่วยไว้"" "
,msg3-2,เมื่อได้ยินคำพูดนั้น<br>อาร์ตี้ก็ร้องไห้ออกมา
,msg4-1,ข้าได้เห็นว่าแผ่นห<br>ลังของนางช่างเล็กเพียงใด 
,msg4-2,ช่างดูเปราะบางและอ่อนโยน 
,msg4-3,คงไม่มีใครเชื่อเลยว่านางพยายา<br>มเต็มที่เพื่อค้ำจุนชีวิตของผู้คนไว้
,msg5-1,นางต้องการคนที่สา<br>มารถให้การสนับสนุน 
,msg5-2,เช่นเดียวกับดาบและฝักดาบ<br>คมดาบต้องมีสิ่<br>งที่ช่วยป้องกันความคมนั้น 
,msg5-3,ใช่แล้ว คู่หู
,msg6-1,จากนี้เป็นต้นไป<br>ข้าจะช่วยแบกรับภาระที่เจ้ามี 
,msg6-2,ความผิดบาป<br>ความเจ็บปวด ทั้งหมดเลย
,msg7,ข้ายื่นมือให้อาร์ตี้<br>และคราวนี้ นางก็จับไว้มั่น
,msg8-1,นับแต่นั้น<br>ข้าเป็นแม่ค้าส่วนตัวของอาร์ตี้ 
,msg8-2,และเราสองคนก็เปิดร้านด้วยกัน
,msg9-1,พอมาคิดดูแล้ว<br>ตอนนั้นก็เป็นจุดเริ่มต้น 
,msg9-2,จุดเริ่มต้นของคู่หูไร้เทียมทาน<br>ช่างตีเหล็กอัจฉริยะ<br>กับแม่ค้าอมตะ!
