Ignore,Key,Message
Y,メッセージ,
,msg1-1,Ich war eine Kriegsweise <br>in einem Land gezeichnet <br>von Bürgerkriegen. 
,msg1-2,"Absoluter Standard, <br>wirklich."
,msg2-1,"Trotzdem weigere ich mich, <br>nur darüber zu jammern, <br>wie schrecklich <br>mein Leben doch ist. "
,msg2-2,"Alles, was ich kenne, <br>ist das Schlachtfeld, <br>und genau deshalb <br>weiß ich auch, <br>dass es Dinge gibt, <br>die ich tun kann."
,msg3,"Zum Beispiel, eine <br>Schlachtfeldhändlerin sein."
,msg4-1,Ein Händler auf dem <br>Schlachtfeld kann so <br>einige Leben retten. 
,msg4-2,"Ich habe mit eigenen <br>Augen gesehen, <br>wie viele überlebt hätten, "
,msg4-3,wenn sie nur die nötigen <br>Ressourcen gehabt hätten.
,msg5-1,"Wenn irgendwer Hilfe sucht, <br>liefere ihm, was er braucht."
,msg5-2,Wo auch immer er sein mag. 
,msg5-3,Das ist meine goldene Regel. 
