Ignore,Key,Message
Y,メッセージ,
,msg1-1,"우리들은<br>서로 한 번 마주 보고,<br>마검을 향해 돌격했다."
,msg1-2,성스러운 빛을 띤 칼끝은<br>꺼림칙한 힘을 갈랐다.
,msg2-1,"마검이 점차<br>금이 가며 부서졌고,"
,msg2-2,꺼림칙한 빛도<br>하늘로 빨려가듯 사라졌다.
,msg3,해냈어.<br>마침내 부술 수 있었어.
,msg4-1,"안도한 순간,<br>갑자기 아티가<br>뒤에서 안겨들었다."
,msg4-2,그리고 눈물을<br>글썽이며 말했다.
,msg5,"‘고마워, 리세스.<br> 그리고 말려들게 해서 미안.’"
,msg6,"하아, 얘는 아직도 모르네."
,msg7-1,도와주는 건 당연하잖아.<br>파트너니까.
,msg7-2,죄도 아픔도 전부<br>둘이 나누는 거야.
,msg8,혼자 감당할 수 없으면<br>나도 도와줄게.
,msg9-1,"그러니까 만약 내가<br>곤란에 처했을 때는,"
,msg9-2,제대로 도와줘야 한다?<br><ct=3000>파트너</ct>.
