Ignore,Key,Message
Y,メッセージ,
,msg1,"Beberapa waktu yang lalu, <br>aku berkelana ke <br>sebuah wilayah terpencil."
,msg2-1,Wilayah yang <br>mengerikan untuk dilihat. 
,msg2-2,Perang membuat <br>tanah itu penuh luka. 
,msg2-3,"Sama seperti kota asalku, "
,msg2-4,ketika kurangnya persediaan <br>membuat kami <br>tidak berdaya...
,msg3-1,"Tapi, ada sesuatu <br>yang berbeda di sini. "
,msg3-2,"Tepat ketika <br>aku berpikir tempat ini <br>telah benar-benar hancur, "
,msg3-3,aku menemukan <br>orang yang selamat—
,msg3-4,masing-masing dari mereka <br>memegang senjata unik.
,msg4-1,Senjata itu ditingkatkan <br>dengan sihir—
,msg4-2,dibuat secara khusus untuk <br>melindungi penggunanya <br>daripada membunuh musuh. 
,msg4-3,Senjata-senjata itulah <br>yang menyelamatkan desa.
,msg5,Itu pertama kalinya aku <br>melihat senjata seperti itu.
,msg6-1,Pada akhirnya aku <br>mendapati diriku 
,msg6-2,"ingin bertemu dengan <br>orang yang membuatnya, "
,msg6-3,dan memulai pencarianku.
,msg7,"Lagi pula, <br>aku juga mempunyai <br>permintaan dari anak-anak <br>desa itu untuk dipenuhi."
,msg8-1,Yang menunggu di <br>akhir pencarianku adalah <br>seorang pandai besi. 
,msg8-2,"Tapi, matanya penuh <br>dengan kegelapan, <br>dan hatinya terkunci rapat."
