Ignore,Key,Message
Y,メッセージ,
,msg1,"""Eu quero que você me mate."""
,msg2,Foi no dia do<br>entronamento. 
,msg3,A Rainha Amleth<br>anunciou enquanto<br>segurava a Condenadora:
,msg4,"""No futuro, é provável que<br>eu também me desvie<br>do caminho correto,<br>assim como o antigo rei,<br>e também meu clã. "
,msg5,"Quando isso acontecer... eu quero<br>que você me mate, por favor."""
,msg6,"""Ainda que você trilhe<br>o caminho errado,<br>eu hei de acompanhá-la<br>até o fim."""
,msg7,Como teria sido mais<br>fácil para mim dizer<br>isso naquela ocasião.
,msg8,Eu não queria fazer<br>nenhuma promessa que<br>me obrigasse a matá-la. 
,msg9,"No entanto, se esse era<br>o seu próprio desejo... "
,msg10,"""Majestade,<br>eu peço que você<br>também segure minha<br>vida em suas mãos."""
,msg11,Eu me dei conta de que<br>minhas lágrimas extravasavam.
,msg12,"Acreditei que,<br>se pudesse me ligar a ela,<br>se pudesse estar ao seu lado,<br>eu seria capaz de aguentar<br>qualquer destino. "
,msg13,Por isso aceitei a sua espada —<br>e ofereci a minha própria.
,msg14,"Não me importava que<br>isso viesse a se tornar<br>uma corrente amaldiçoada,<br>a qual ainda nos obrigaria<br>a matar uma à outra."
,msg15,
