Ignore,Key,Message
Y,メッセージ,
,msg1,Am Ende setzte die Hexe des <br>Mords ihre Kraft für mich ein.
,msg2,"Auch wenn eine <br>Kraft verflucht ist, <br>besteht kein Zweifel dass <br>dahinter ein Mensch steckt, <br>der Liebe empfindet. "
,msg3,"Das meinte sie, <br>als sie sagte, sie könne <br>„als Mensch sterben.“"
,msg4,"Ich strich sanft über die Blume, <br>die sie zurückgelassen hatte. "
,msg5,Damit werde auch <br>ich sterben können ...
,msg6,Aber jetzt ist nicht <br>die Zeit dafür.
,msg7,Ich werde ihren <br>letzten Wunsch erfüllen. 
,msg8,Das wird der <br>Beweis meiner <br>Menschlichkeit sein.
,msg9,"Ich nähte die Blume nahe <br>meinem Herzen fest, <br>und lief los."
,msg10,Ich werde als Mensch sterben. <br>Bis dahin lebe ich weiter.
,msg11,Das war ihr letzter Wunsch ...
,msg12,"Mir die einzige <br>Möglichkeit zu geben, <br>wie ich sterben könnte. <br>Nicht als Monster, <br>sondern als ein <br>normales Mädchen."
