Ignore,Key,Message
Y,メッセージ,
,msg1,"„Wenn du sowieso <br>sterben willst, <br>wieso gibst du dein <br>Leben nicht mir?“"
,msg2,Ein seltsames <br>Mädchen fragte <br>mich das eines Tages <br>aus heiterem Himmel.
,msg3,"Seine Frage kam mir ganz <br>schön unverschämt vor. <br>Andererseits war es zu dem <br>Zeitpunkt auch nicht mehr so, <br>als legte ich noch <br>Wert auf mein Leben."
,msg4,"Und so antwortete ich, <br>als ich das Schwert aus <br>meinem Herzen zog: „Klar.“"
,msg5,"Das Schwert hinterließ ein <br>Loch in meiner Brust, das <br>langsam zu heilen begann. "
,msg6,"Das Mädchen grinste, <br>während sich dieses <br>Spektakel vor seinen <br>Augen abspielte."
,msg7,Wer ist das überhaupt? <br>Ist die pervers ...? 
,msg8,Das war mein erster <br>Eindruck von ihr.
,msg9,"Bis heute weiß ich nicht, <br>wie sie heißt; "
,msg10,"ich weiß aber, <br>wie sie genannt wurde."
,msg11,„Die Hexe des Mords.“
,msg12,"Jene furchterregende Hexe, <br>die die Welt durch <br>bloße Berührung zu <br>zerstören vermochte, "
,msg13,lächelte mich mit einer <br>kindlichen Fröhlichkeit an.
