Ignore,Key,Message
Y,メッセージ,
,msg1,"นางเริ่มเล่าเรื่องราวของตนเอง<br>""สิ่งที่ข้ากำลังจะพูดนี้ไม่<br>ได้มีความสำคัญแต่อย่างใด"""
,msg2,"""คนรักของข้าตายเพราะอุบัติเหตุ "
,msg3,ข้าตกอยู่ในความสิ้นหวัง<br>สาปแช่งให้โลกพังทลายไปเสีย 
,msg4,"แน่นอนว่าข้าไม่ได้ต้องกา<br>รให้เป็นแบบนั้นจริง ๆ<br>ข้าแค่เกิดความคิดในหัวตอนนั้น"""
,msg5,"""แต่จริง ๆ<br>แล้วข้ารู้สึกเคียดแค้นโลกงี่เง่านี้<br>ความโกรธนั้นเป็นของจริง"""
,msg6,"""คำอธิษฐานของข้ากลายเป็นจริง<br>เมื่อได้สติ<br>ทั้งเมืองก็หายสาบสูญ "
,msg7,ครอบครัว เพื่อน<br>ทุกคนที่เคยอยู่อาศัยที่นั่น... 
,msg8,"ทุกคนสลายเป็นเถ้าธุลี"""
,msg9,"""พลังสรรพฆาตของข้าเปลี่ยนทุก<br>สิ่งทุกอย่างที่ข้าสัมผัสเป็นฝุ่นผง"""
,msg10,"""นี่คือผลจากคำอธิษฐานของข้า<br>โชคชะตามันช่างน่าตลกไหมล่ะ "
,msg11,"ข้าเป็นแค่อสูรอัปลักษ<br>ณ์ในร่างมนุษย์เท่านั้นเอง"""
,msg12,นางหัวเราะ<br>อย่างขำขันหลังเล่าเรื่องราวเสร็จ 
,msg13,หัวใจของนางเองก็แตกสลายเช่นกัน<br>เพียงแต่เกิดขึ้นต่างกัน
