Ignore,Key,Message
Y,メッセージ,
,msg1,"Sie begann, <br>mir ihre Geschichte zu erzählen. <br>„Das, was ich zu sagen habe, <br>ist kaum von Bedeutung.“"
,msg2,„Mein Geliebter starb <br>bei einem Unfall. 
,msg3,"Ich verfiel in Verzweiflung, <br>schrie, dass die Welt zerstört <br>werden sollte. "
,msg4,"Natürlich meinte ich das <br>nicht ernst. Es war bloß, <br>was ich in dem Augenblick dachte.“"
,msg5,„Aber ich fühlte einen Hass <br>auf diese idiotische Welt. <br>Und dieser Hass war echt.“
,msg6,"„Mein Wunsch wurde mir gewährt. <br>Als ich wieder zu mir kam, <br>war die ganze Stadt weg. "
,msg7,"Meine Familie, Freunde, <br>jede einzelne Person, <br>die dort lebte ... "
,msg8,Sie alle hatten sich zu <br>Staub verwandelt.“
,msg9,"„Meine mörderische <br>Kraft verwandelt alles, <br>was ich berühre, zu Staub.“"
,msg10,"„So hatte mein Wunsch <br>also Gestalt angenommen. <br>Das Schicksal hat schon einen <br>kranken Sinn für Humor, <br>nicht wahr? "
,msg11,Ich bin bloß ein <br>hässliches Monster im <br>Menschenkostüm.“
,msg12,"Sie lachte fröhlich, <br>nachdem sie mir ihre <br>Geschichte erzählt hatte. "
,msg13,"Auch ihr Herz <br>war gebrochen, <br>doch auf eine andere <br>Weise als meines."
