Ignore,Key,Message
Y,メッセージ,
,msg1,"Boah ...! Lou, guck! "
,msg2,"Schau doch, <br>wie die hübschen grellroten <br>Fischchen plitsch-platsch <br>im Regen schwimmen."
,msg3,"Hö? <br>Wie, da ist nichts? "
,msg4,"Aber klar, <br>die Fischchen sind <br>doch direkt da vorne. <br>Schau genau hin."
,msg5,„Es reicht ...“
,msg6,... murmelte die Lou plötzlich.
,msg7,„Wieso erzählst du <br>immer nur Lügen ...?! <br>Der Regen spricht? <br>Fische schwimmen am Himmel?
,msg8,"Was glaubst du, <br>wer dran schuld ist, <br>dass ich diesen ganzen Mist <br>über mich ergehen lassen muss?!“"
,msg9,Lou ...?
,msg10,„Sprich nie wieder mit mir. <br>Du bist nicht meine Freundin.“
,msg11,W-Warte ... Nein ... <br>Du verstehst nicht. <br>Vee lügt nicht. <br>Die Fischchen sind echt da.
,msg12,Geh nicht weg. <br>Vee wird keine komischen <br>Sachen mehr sagen. <br>Vee wird nicht mehr <br>vom Regen erzählen. <br>Darum bitte ...<br> geh nicht weg ...
,msg13,Was soll Vee bloß machen ...? 
,msg14,Jetzt hasst sogar die Lou Vee.
