Ignore,Key,Message
Y,メッセージ,
,msg1,Eu adoro a chuva.<br>Ela me conta muitas histórias.
,msg2,"Sobre quando ela caiu em<br>nações distantes,<br>sobre quando escorreu<br>pelo rio aqui perto... "
,msg3,"A água da chuva,<br>das poças e até aquela<br>dentro do copo me conta<br>um monte de histórias."
,msg4,Mas parece que o resto do<br>pessoal da vila não consegue<br>conversar com a água. 
,msg5,"Eles debocham de mim,<br>dizendo que eu sou<br>estranha por falar com ela."
,msg6,Só tem uma pessoa<br>que me trata bem.
,msg7,É a Lu.<br>Ela é a minha única amiga.
,msg8,
,msg9,
,msg10,
