Ignore,Key,Message
Y,メッセージ,
,msg1,"Kể từ ngày Vee tạm biệt Lou,<br>Vee đã sống ở thành<br>phố của anh Công Tước."
,msg2,"Vee đã được cứu,<br>nhưng Vee nghe nói<br>những người bao che<br>cho phù thủy đang bị bắt... "
,msg3,Vee mong rằng Lou không sao... 
,msg4,...Ơ?<br>Một lá thư bị kẹt dưới cửa. 
,msg5,"Không có địa chỉ, và mực mờ<br>đến nỗi Vee thậm chí không<br>thể đọc được tên người gửi."
,msg6,"Nghĩ lại thì,<br>ai đó đã nói rằng không<br>được viết tên của mình<br>khi gửi thư cho phù thủy.<br>Bởi vì sẽ rất nguy<br>hiểm nếu bị phát hiện."
,msg7,Nhưng...Vee nhận ra ngay.
,msg8,Những vệt nước làm mờ<br>tên người gửi đang cười<br>như cách chúng cười hồi đó.
,msg9,"...Không có địa chỉ được<br>viết trên bức thư này, "
,msg10,vì vậy Vee tự hỏi làm thế<br>nào mà nó lại đến được đây.
,msg11,Chẳng lẽ cô ấy...
,msg12,Vee có thể nghe thấy tiếng<br>gọi từ ngay sau cánh cửa. 
,msg13,"Những giọt nước mắt<br>của ai đó đang nói,<br>“Hãy lại cùng chơi với nhau nhé.” "
,msg14,"Vee nhanh chóng mở cửa,<br>và đứng ở phía bên kia là... "
