Ignore,Key,Message
Y,メッセージ,
,msg1,ลูเป็นคนดีมาก<br>เวลาวีพูดเกี่ยวกับสายฝน<br>ลูก็จะยิ้มแล้วพูดว่า 
,msg2,"""เจ้าชอบพูดอะไรแปลกๆ<br>อยู่ตลอดเลยนะ"""
,msg3,แต่ก็มีบางวันที่นางไม่ได้ยิ้ม
,msg4,ในวันแบบนั้น นางมักจะ<br>มีรอยฟกช้ำที่สองที่…
,msg5,วันนี้<br>นางมานั่งใกล้ๆ<br>วีอย่างเงียบๆ<br>ขณะที่สายตาจ้องพื้นอยู่ตลอด
,msg6,"พอพูดเกี่ยวกับสายฝน<br>คำตอบที่ได้มีเพียงคำว่า<br>""อืม""<br>แล้วนางก็หลบสายตา "
,msg7,วีถามว่าเป็นอะไรก็ไม่ได้คำตอบ<br>ทำไมกันนะ...<br>วีเป็นกังวล…
,msg8,วีชอบลูมาก<br>วีอยากเห็นลูยิ้ม<br>วีควรทำยังไงดี…
,msg9,ตอนนั้นเองวีก็เห็นปลาสี<br>แดงสดที่แหวกว่ายในสายฝน
,msg10,
