Ignore,Key,Message
Y,メッセージ,
,msg1,Please be Vee’s friend again...!
,msg2,Tears begin to drip-drop<br>from Lou’s eyes.
,msg3,"With a sad look on her face,<br>Lou said, “I’m sorry.”"
,msg4,Then she faced the Knights<br>and pointed at Vee.
,msg5,“She isn’t a witch.<br>I made a mistake.” 
,msg6,"When the Knights left,<br>Lou threw her arms around Vee."
,msg7,"She kept saying,<br>“I’m sorry. I’m sorry,”<br>so Vee hugged her back."
,msg8,It’s okay.
,msg9,"After all, your tears<br>are laughing so happily."
,msg10,"When she heard those words,<br>Vee finally saw Lou smile."
,msg11,“...Just as I thought.<br>I have absolutely no idea<br>what you’re talking about.” 
,msg12,"Vee and Lou finally made up,<br>but soon it was time to go."
,msg13,The carriage took off.
,msg14,Vee kept waving her hand<br>as she watched Lou grow<br>smaller and smaller<br>into the distance.
,msg15,Goodbye.
,msg16,...Goodbye!
,msg17,Thank you for always<br>being Vee’s friend!!
