Ignore,Key,Message
Y,メッセージ,
,msg1,"I have always aspired<br>to be like Mother...<br>That has not changed,<br>even now..."
,msg2-1,"But at some point,<br>I stopped trying to become<br>a songstress like Mother,<br>and tried to bring out<br>her <i>sound</i> instead..."
,msg2-2,I even thought I would be fine<br>if I <i>never</i> found out what<br>my own sound truly was...
,msg3,Thinking like that...<br>I don’t have the <i>right</i><br>to bear the name “Primavera”...!
,msg4,Just then...<br>a mysterious melody<br>began to play around me...
,msg5,This is my first time hearing it...<br>yet this melody<br>feels <i>familiar</i> somehow...<br>Do I know this sound...?
,msg6,"I cleared my mind,<br>and listened closely<br>to the song..."
,msg7-1,"Ahh, this is the<br>sound of “Primavera”...!"
,msg7-2,Not just my mother’s...<br>It is all the songs sang<br>by every songstress<br>who has ever bore<br>the name “Primavera”...!
,msg8,“Primavera.”
,msg9-1,Their harmonizing songs<br>called for Primavera—<br>for <i>me</i>.
,msg9-2,"As though both in reproach,<br>and encouragement..."
,msg10-1,"Suddenly, a familiar song<br>began to play<br>inside my heart..."
,msg10-2,This song...<br>It is from the day<br>I became Primavera...
,msg10-3,"The one I sang, desperate to<br>restore my mother’s heart..."
,msg11,"...Ahh, yes...!<br>I have had my own sound<br>all along...!"
,msg12-1,“I must become<br>like Mother...”
,msg12-2,"So possessed was I<br>by that thought,<br>I simply tucked my own sound<br>away deep down inside my heart."
,msg12-3,"But, it was still there<br>just the same..."
,msg13-1,I will not let it go again.
,msg13-2,My sound—<br>the symphonic color of<br>my heart as “Primavera”...!
,msg14,"Embracing my sound,<br>I took a deep breath..."
