Ignore,Key,Message
Y,メッセージ,
,msg1-1,Mis camaradas están heridos <br>y los enemigos se acercan... 
,msg1-2,Solo quedo yo. <br>Mi unidad... cayó.
,msg2-1,Tenía que hacer algo... 
,msg2-2,"Entonces, sentí una luz <br>cálida que irradiaba <br>desde detrás de mí. "
,msg2-3,Él y todas mis nuevas <br>amistades me sonreían.
,msg3-1,"Así es, no estoy a solas. "
,msg3-2,Peleamos por las mismas <br>ambiciones... 
,msg3-3,¡Ahora es el momento! <br>Apreté el gatillo.
,msg4-1,La bala voló recta... <br>hacia el enemigo... 
,msg4-2,¡lo atravesó! 
,msg4-3,Ma... por fin lo logré. <br>Protegí a todos...
,msg5-1,"Mis miedos aún <br>no han desaparecido, "
,msg5-2,y sé que seguirán <br>persiguiéndome <br>implacablemente.
,msg6-1,Así pues... juro ponerme al <br>lado de esos miedos y seguir <br>peleando para romper <br>esos grilletes. 
,msg6-2,
,msg6-3,"Ahora soy más fuerte, así que... "
,msg6-4,sé que estaré bien.
