Ignore,Key,Message
Y,メッセージ,
,msg1,Những ký ức làm tôi đau đớn.
,msg2-1,"Mùi thịt cháy,<br>âm thanh của chết chóc<br>và dày vò ám ảnh tôi, "
,msg2-2,trói buộc tôi không<br>thể tiến về phía trước. 
,msg3,Và tất cả chúng đều trỗi<br>dậy mỗi khi tôi bóp cò...
,msg4,Nhưng bây giờ tôi đã<br>tìm thấy ý nghĩa sống.
,msg5,Đối với các sĩ quan đầy<br>uể oải trên thao trường.<br>Đối với những người<br>lính đồng đội của tôi. 
,msg6-1,Tôi cần vượt qua 
,msg6-2,quá khứ của mình<br>để bảo vệ họ.
,msg7-1,Tôi chọn sử dụng 
,msg7-2,vũ khí của mình là vì họ. 
