Ignore,Key,Message
Y,メッセージ,
,msg1,"Quando pequena,<br>eu morava numa vila<br>fronteiriça muito distante."
,msg2-1,"Era um povoado insosso,<br>desprovido de tudo... "
,msg2-2,"Uma criança como eu<br>logo ficava entediada<br>com aquele dia a dia,<br>em que a única coisa pra se<br>fazer era ajudar na lavoura. "
,msg3-1,Por sso eu pulei de alegria<br>quando ouvi dizer que uma<br>ordem cavaleiros da Igreja<br>da Lança Sagrada iria<br>visitar o lugar. 
,msg3-2,
,msg4-1,Os cavaleiros sagrados que<br>caçavam as bruxas... 
,msg4-2,"Como eu ainda era pequena,<br>eu os considerava como ídolos. "
,msg5,"""Ei, mamãe! Será que eu vou<br>poder falar com os cavaleiros?"" "
,msg6,"Vendo que eu estava ansiosa<br>desse jeito, minha mãe...<br>Ela deu um sorriso gentil. "
