Ignore,Key,Message
Y,メッセージ,
,msg1,ความทรงจำเหล่า<br>นั้นสร้างบาดแผลให้ข้า
,msg2-1,กลิ่นเนื้อไหม้ เสียงของความตาย<br>และความทรมานหลอกหลอนข้า 
,msg2-2,ฉุดรั้งไม่ให้ข้าเดินหน้าต่อได้ 
,msg3,และความทรงจำทุกอย่างนี้ก็โ<br>ถมกลับมาทุกครั้งที่ข้าลั่นไกปืน...
,msg4,แต่ตอนนี้ข้ารู้แล้วว่า<br>ข้ามีชีวิตอยู่เพื่ออะไร
,msg5,เพื่อเจ้าหน้าที่ขี้เซาป<br>ระจำสนามฝึกซ้อม<br>เพื่อเพื่อนพ้องทหารของข้า 
,msg6-1,ข้าจะต้องก้าวข้ามอดีตของตนให้ได้ 
,msg6-2,เพื่อปกป้องพวกเขา
,msg7-1,ข้าเลือกถืออาวุธ
,msg7-2,ของตนเองเพื่อพวกเขา 
