Ignore,Key,Message
Y,メッセージ,
,msg1-1,Mes amis sont blessés et <br>l'ennemi se rapproche... 
,msg1-2,Je suis la seule à être <br>encore opérationnelle. <br>Tous les autres sont à terre.
,msg2-1,Je dois faire quelque chose... 
,msg2-2,J'ai alors senti des regards <br>bienveillants posés sur <br>mon dos. 
,msg2-3,Mes nouveaux camarades et lui.
,msg3-1,"Non, je ne me bats pas seule. "
,msg3-2,Nous avons tous la même <br>volonté de vaincre...
,msg3-3,J'ai appuyé sur la détente.
,msg4-1,La balle a filé droit et <br>a transpercé l'ennemi. 
,msg4-2,
,msg4-3,"Maman, ça y est... <br>J'ai su protéger quelqu'un."
,msg5-1,Non pas que mes <br>peurs aient disparu. 
,msg5-2,Elles continueront à <br>m'assaillir encore et encore.
,msg6-1,Mais alors je les traînerai <br>avec moi sur le champ <br>de bataille. 
,msg6-2,
,msg6-3,J'en suis capable... 
,msg6-4,Je le sais.
