Ignore,Key,Message
Y,メッセージ,
,msg1-1,Es ist so weit. 
,msg1-2,Das Schlachtfeld erwartet uns.
,msg2,Alles ist anders heute. <br>Meine Kameraden ... <br>Meine Feinde ...
,msg3-1,"Aber ich weiß, <br>was ich zu tun habe. "
,msg3-2,Genau das hat sich <br>nicht verändert. 
,msg3-3,"Ich marschiere in den Kampf, <br>für den Schutz meiner <br>Kameraden und <br>meiner Mitbürger."
,msg4,"Doch meine Angst und mein <br>Trauma quälen mich <br>noch immer, wie Ketten."
,msg5-1,"Bin ich imstande dazu, <br>den Abzug ohne <br>Zweifel zu drücken? "
,msg5-2,Und ohne Angst?
,msg6-1,Oder wird meine <br>Angst meinen Kameraden ... <br>und ihm am Ende nur <br>Unglück bringen? 
,msg6-2,Das war meine <br>einzige Sorge.
