Ignore,Key,Message
Y,メッセージ,
,msg1,"Khi còn nhỏ,<br>tôi sống ở một ngôi<br>làng vùng biên giới. "
,msg2-1,Đó là một nơi buồn<br>tẻ và khá thiếu thốn. 
,msg2-2,Tôi đã trải qua tuổi thơ<br>giữa những công việc đồng<br>áng mệt mỏi và nỗi buồn<br>chán kinh khủng. 
,msg3-1,"Vì vậy,<br>khi tôi nghe tin rằng <br>hội hiệp sĩ từ Giáo Hội<br>Longinus sẽ đến<br>thăm chúng tôi, "
,msg3-2,tôi gần như nhảy<br>cẫng lên vì sung sướng. 
,msg4-1,"Khi còn nhỏ,"
,msg4-2,tôi đã mơ ước được tham gia<br>hội hiệp sĩ thần thánh đó trong<br>Cuộc Săn Phù Thủy của họ.
,msg5,"“Mẹ ơi, mẹ có nghĩ rằng họ<br>sẽ kể cho con nghe về những<br>cuộc phiêu lưu của họ không?”"
,msg6,"Thấy tôi bồn chồn và háo hức,<br>mẹ tôi chỉ cười."
