Ignore,Key,Message
Y,メッセージ,
,msg1,A finalidade da Condenadora<br>é eliminar os tiranos.
,msg2,"Quando estávamos a<br>sós na sala do trono, <br>eu anunciei para Ophelia:"
,msg3,"""No futuro, é provável que<br>eu também me desvie do <br>caminho correto, assim como <br>o antigo rei, e também meu clã."
,msg4,"Quando isso acontecer... eu quero<br>que você me mate, por favor."""
,msg5,"... Eu sei. Sei muito bem da<br>bondade e lealdade de Ophelia,<br>e também do seu coração frágil."
,msg6,Sei que ela não aguentaria carregar <br>um fardo pesado como esse.
,msg7,"Depois de tirar minha vida,<br>a próxima coisa que ela iria <br>perfurar com a lâmina <br>ensanguentada seria seu <br>próprio coração."
,msg8,Mesmo sabendo disso...
,msg9,"Como pôde ser aquela a <br>única maneira que eu <br>encontrei de lhe falar? <br>Sem ser capaz de pedir: <br>""morra junto comigo."""
,msg10,
,msg11,Como sou fraca... e covarde.
