Ignore,Key,Message
Y,メッセージ,
,msg1,"...Jika aku bertarung sendirian,<br>aku yakin aku sudah <br>menemui ajalku."
,msg2,"Tapi, aku tidak punya pilihan <br>lain selain mengklaim tahta ini."
,msg3,"Untuk mengakhiri konflik <br>panjang perebutan mahkota ini, <br>dan mengembalikan kedamaian <br>di negaraku—Kerajaan Vyde."
,msg4,
,msg5,"Sebagaimana cerita lama, <br>sebuah senjata yang sangat <br>kuat yang ditempa oleh nenek <br>moyang kita untuk menjatuhkan <br>kejahatan—""Executioner."""
,msg6,"Aku gunakan pedang itu untuk <br>membunuh saudara-saudaraku, <br>dan naik tahta."
,msg7,"...Jika aku bertarung sendirian, <br>aku yakin aku sudah <br>menemui ajalku."
,msg8,"Aku berhutang budi pada Ophelia, <br>yang selalu setia berada <br>di sampingku."
,msg9,"Dia adalah pengawal <br>setia kerajaan, <br>dan teman baikku dari kecil."
,msg10,"Untukku, tidak ada yang <br>namanya keluarga."
,msg11,"Jadi aku hadiahkan <br>Executioner padanya, <br>dan meminta sesuatu yang <br>tidak bisa dipikirkan."
,msg12,...Aku membuat ia berjanji <br>untuk membunuhku.
