Ignore,Key,Message
Y,メッセージ,
,msg1,Banyak kawanan <br>makhluk menyeramkan...
,msg2,Orang-orang berlarian <br>dalam kepanikan... <br>Para prajurit mati satu demi satu...
,msg3,"Makhluk-makhluk mengerikan <br>ini muncul entah dari mana, <br>mengancam untuk <br>menghancurkan kerajaan."
,msg4,"Aku melarikan diri dengan selamat. <br>Tapi di momen tersebut, <br>aku menyadari Ophelia tidak <br>ditemukan di mana pun."
,msg5,"Aku mempunyai firasat buruk, <br>sesuatu yang buruk telah terjadi... <br>Tapi, sudah terlambat."
,msg6,Cahaya-cahaya yang tidak <br>menyenangkan mengelilingi <br>setiap kawanan makhluk <br>yang mengepung istana.
,msg7,"Aku segara sadar—<br>“Cahaya itu... Itu... Itu dia...!"""
,msg8,Dia berubah menjadi sesuatu yang <br>bentuknya tidak seperti manusia...
,msg9,Semuanya untuk melindungiku... <br>Semuanya untuk melindungi <br>negeri ini!
,msg10,"""Ophelia..."""
,msg11,
,msg12,"Aku tahu suaraku tidak <br>akan sampai padanya, <br>tapi aku menyerukan namanya..."
,msg13,lagi...dan lagi...
