Ignore,Key,Message
Y,メッセージ,
,msg1-1,The light shining in from<br>the windows lining the school halls<br>appeared a bit dim.
,msg1-2,"I rubbed my eyes,<br>hoping to alleviate<br>my deteriorating optical function."
,msg2,"Walking by her side,<br>I noticed my little sister,<br>D.D.’s, brows furrowing.<br>I know that face.<br>It is the expression she makes<br>when she is worried."
,msg3,“The slowing of my body’s<br>physical functions are still<br>within the expected range.<br>There’s no need to worry.”
,msg4,D.D. froze in place.<br>It seemed I had only<br>made her worry more.
,msg5,“All life has to come<br>to an end one day.<br>It is just another part of nature.”
,msg6-1,"“No,” said my little sister,<br>her eyes downcast<br>as her voice trembled."
,msg6-2,"“You promised,<br>everything would be okay.”"
,msg7-1,"She was right, I did say that."
,msg7-2,"But how could I not,<br>seeing her cry like that?"
,msg7-3,Even so...
,msg8,"I have rust inside me...<br>This cursed power,<br>bestowed upon me by the professor,<br>is why I am still alive."
,msg9,"With each day,<br>a little more of the rust disappears.<br>This is the cause<br>of my physical deterioration."
,msg10,"At this rate,<br>my heart will most likely stop<br>after a month."
