Ignore,Key,Message
Y,メッセージ,
,msg1-1,あれから教皇様の悪評も多く聞いた。
,msg1-2,あの方の人柄を慕っていた者は<br>皆離れていき、
,msg1-3,中には見せしめのように<br>処刑された者まで……
,msg2-1,いつかその報いを<br>受ける日が来るだろう。
,msg2-2,押し殺してきた憎悪が爆発し、<br>貴女を討ち取ろうとする者が<br>現れる日が。
,msg3,それなら、その罪、<br>私も共に背負いましょう。
,msg4-1,教皇様に出会わなければ、<br>私は野垂れ死んでいた。
,msg4-2,だからあの時から<br>私の命は教皇様のもの。
,msg5,この忠義が揺らぐ事はない。
,msg6,世界中が貴女を悪だと糾弾しても、<br>私だけは貴女の騎士であり続けます。
,msg7-1,たとえそれが<br>間違った道だとしても、
,msg7-2,貴女が行くのなら<br>共に堕ちるまで……！
,msg8,歪んでいるとしても、<br>これが私の騎士道なんだ。
,msg9,迷いを抱えながら、<br>私は血塗られた旗を捧げた。
,msg10,「教皇様に仇なす者に、<br>　死を……！」
