Ignore,Key,Message
Y,メッセージ,
,msg1-1,對我的心境產生反應，<br>新的力量出現了……
,msg1-2,不對，不只有我，<br>克爾柏洛絲也……
,msg2-1,這麼說起來，<br>梅琳小姐借我的書本裡也有提到，
,msg2-2,與親愛的人接觸<br>會讓心靈產生共鳴，<br>進而發出更璀璨的光輝。
,msg3,兩道光芒完美地融合在一起，<br>將我們的手連在一起。<br>我覺得現在一定會成功——
,msg4,「姊姊，這是什麼……」
,msg5,「這是我們發出來的光芒喔。<br>　屬於我和克爾柏洛絲的……」
,msg6,我用力握住她的手。
,msg7,「克爾柏洛絲，<br>　姊姊絕對不會放開妳的手，<br>　所以不要怕，鼓起勇氣來。」
,msg8-1,魔女的力量源自<br>為某個人著想的心。
,msg8-2,從妳心中產生的力量，<br>是全世界最溫柔善良的魔法。
,msg9,「……嗯。<br>　有姊姊跟我一起，<br>　我就不怕了。」
,msg10,我們牽著彼此的手，<br>將另一隻手的掌心對準了鍋子。
,msg11,兩種顏色的光芒注入鍋子裡，<br>四周亮起了耀眼的光輝。
