Ignore,Key,Message
Y,メッセージ,
,msg1,あ、ケルベロス？
,msg2,台所に入ってくると、<br>ケルベロスは私の手元を<br>覗き込んだ。
,msg3,「それって、<br>　もしかして……」
,msg4,「キャンディを<br>　作ってるんだよ」
,msg5,「やっぱり！<br>　お姉ちゃん、<br>　覚えててくれたんだ！」
,msg6,「うん。今年は特別なキャンディを<br>　プレゼントするから、<br>　楽しみにしててね」
,msg7-1,「えへへ、やった～♪<br>　久しぶりのお姉ちゃんの<br>　キャンディ、嬉しいな。
,msg7-2,　あ、そうだ！
,msg7-3,　アタシもお姉ちゃんを<br>　手伝いたい！」
,msg8,「え、ケルベロスも<br>　作りたいの？」
,msg9,ケルベロスの誕生日プレゼントを、<br>ケルベロスが作る……？
,msg10,「うん！<br>　お姉ちゃんと一緒に作りたいの！<br>　ダメ～？」
,msg11-1,「ふふっ、いいよ。<br>　一緒に作ろうか。
,msg11-2,　でも火は危ないから、<br>　触っちゃだめだよ」
,msg12,「うん、分かった！」
