Ignore,Key,Message
Y,メッセージ,
,msg1,あれから弟の体調がいい。<br>神様のおかげで<br>生活が良くなったからね。
,msg2-1,欲しいと願うだけで、<br>いくらでも宝石が手に入り……
,msg2-2,薬や栄養のある物が<br>好きなだけ買えるようになった。
,msg3,裕福な生活も出来るようになって、<br>私は毎日のように力を使った。
,msg4,だけど、そんなある日のこと。<br>弟が哀しそうな顔で言った。
,msg5,「僕の作ったマフラー、<br>　どうして捨てちゃったの？」
,msg6,この子が作った？<br>何言ってるの……<br>そんな大事な物、私が……
,msg7-1,……思い出せない。
,msg7-2,力を使う内に、<br>そんな大切な思い出を<br>失っていたの……？
,msg8,どうしよう……<br>このままじゃ、<br>いつかこの子のことも……
,msg9,「ごめんねっ。<br>　昔のねえねに戻るから」
,msg10,不安そうな弟を強く抱きしめた。<br>この子だけは失いたくない。
,msg11-1,もう力は使わないようにしよう。
,msg11-2,また貧しい暮らしに戻るけど、<br>きっと大丈夫よ。
,msg12,この子さえいれば、<br>他は何もいらないんだから。
