Ignore,Key,Message
Y,メッセージ,
,msg1,"<i>아~ 그렇게나 갖고 싶던 건데,<br>이 모자도 벌써 질렸네요.</i>"
,msg2,"<i>뭐, 다른 걸 사면 그만이지만요.</i>"
,msg3-1,드레스나 진수성찬에<br>알록달록한 보석까지...
,msg3-2,이 세상에 내가 갖지<br>못하는 건 없어.
,msg4-1,그런데 어째서일까?<br>무언가 부족해.
,msg4-2,"원하는 건 뭐든 가질 수 있는데,<br>왜 이런 기분이 들지?"
,msg5,<i>어머...?</i>
,msg6-1,가방에서 웬 인형이 떨어졌다.
,msg6-2,온통 덧댄 자국에 지저분한데...<br>이딴 걸 어디서...?
,msg7,<i>내 취향하곤 안 맞네요.</i>
,msg8,인형을 던져 버리려고<br>손을 들어 올리는데...
,msg9,"<i>‘...가지 마, 누나...’</i>"
,msg10,<i>앗...! 내가 왜...</i>
,msg11,어느새 난 인형을 지키듯<br>끌어안고 있었다.
,msg12-1,방금 그 목소리는 누구지...?
,msg12-2,모르겠어. 전혀 기억나지 않지만...
,msg13-1,"가슴이 아려와서, 괴로워...<br>어째서지...?"
,msg13-2,"내가 슬플 일이 뭐가 있다고,<br>눈물이 멈추질 않는 거야..."
,msg14-1,문득 인형과 눈이 마주쳤다.<br>간신히 붙어 있는 그 눈이 왠지<br>‘나’ 를 달래 주려는 것 같아서...
,msg14-2,그 인형을 가슴에 품은 채로<br>한동안 울고만 있었다.
