Ignore,Key,Message
Y,メッセージ,
,msg1-1,"찢어지게 가난한 건 여전해도,<br>우리는 행복하게 지냈다."
,msg1-2,동생이 병으로 쓰러지기 전까진...
,msg2,"약을 먹으면 괜찮아지겠지만,<br>그럴 돈이 어딨어..."
,msg3,약값만 있으면 되는데...<br>돈... 돈만 있으면...
,msg4-1,<i>신이시여...!<br>제가 드릴 수 있는 건 다 드릴게요.</i>
,msg4-2,<i>그러니 부디 이 아이에게 은총을...!</i>
,msg5,"<i>‘...좋아, 내가 도와주지.’</i>"
,msg6,머릿속에서 목소리가 들려왔다.
,msg7,<i>‘...추억을 재화로 바꾸는 힘을 주마.<br> 귀중한 추억을 내게 바칠수록<br> 더 큰 부를 얻게 될 거야.’</i>
,msg8,정말로...<br>신께서 내 기도를 들어주신 거야?<br>하지만 추억을 바친다니...
,msg9-1,그 아이가 처음으로 말을 뗀 날...<br>처음으로 같이 요리를 한 날...<br>마치 어제 일 같은데.
,msg9-2,모두 나한텐 소중한 보물들이야.<br>잃고 싶지 않아...!
,msg10,"‘누, 나아...’"
,msg11,동생이 신음하듯 날 불렀다.<br>손을 잡으니 얼음장같이 차가웠다.
,msg12,내일까지 버틸 수나 있을까...<br>그럴 바엔...!
,msg13,"내가 마음을 굳히자,<br>왼손에 성흔 같은 게 생겼다."
,msg14,"<i>‘...자, 바치려는 추억을<br> 떠올려 보렴.’</i>"
,msg15-1,신의 목소리가 시키는 대로<br>나는 어릴 적 기억을 하나 떠올렸다.
,msg15-2,그러자 손에서 보석이 잔뜩 생겨났다.
,msg16,"<i>세상에...!<br>이 정도면 약을 구하기엔 충분해.<br>신이시여, 감사합니다!</i>"
