Ignore,Key,Message
Y,メッセージ,
,msg1,優しい風が髪を揺らす。<br>草の香りが遠くから漂ってきた。
,msg2-1,私は今、領主様と<br>自分の家に向かっていた。
,msg2-2,近づくだけで、あの日の記憶が<br>よみがってきて、怖い……
,msg2-3,でも。
,msg3,お父さんの日記を抱きしめて、<br>最後の一歩を踏み出した。
,msg4,「すごい……きれい……」
,msg5,かつて家があった場所は、<br>一面のお花畑になっていた。
,msg6-1,きっと家にあった種が<br>一斉に咲いたんだ。
,msg6-2,二人の残してくれた種が……
,msg7,たくさんのお花をかき分けて、<br>小さな石の前にしゃがみこむ。
,msg8,「ただいま。<br>　お父さん、お母さん。<br>　遅くなってごめんね」
,msg9,「二人の思い出見つけたよ。<br>　私もあんな恋をしたいなって、<br>　うらやましくなっちゃった」
,msg10-1,それから少しだけ話をした。
,msg10-2,本当はもっと話したかったけど、<br>あんまり長いと<br>領主様を困らせちゃう。
,msg11,それにもう、<br>いつでも会いに来れるから。
,msg12,「じゃあ、またね」
,msg13-1,優しい風が髪を撫でる。
,msg13-2,二人の前で、思い出のあの花が、<br>手を振るように揺れていた。
