Ignore,Key,Message
Y,メッセージ,
,msg1,"B-Before falling into<br>the sprawling abyss,<br>I somehow managed to guide<br>everyone to different worlds."
,msg2,But Elaine managed to escape<br>and head towards “Paradise”...
,msg3-1,"And now, I find myself in<br>a strange, unfamiliar world too..."
,msg3-2,Hehehe. I’ve got to find<br>the others as soon as I can...
,msg4,...W-Wait a minute.<br>I don’t see<br>a single fairy anywhere...<br>Why...?
,msg5-1,"...Hehe. Ehehe...<br>Having the fairies around to help<br>was all I had going for me,"
,msg5-2,and now that even <i>they’re</i> gone...<br>Ehe. Ehehe...
,msg5-3,I really do...have no purpose now...<br>Hgh!
,msg6,"What do I do now...?<br>Help me...<br>Guinevere, wherever you are,<br>please...help meee...!"
