Ignore,Key,Message
Y,メッセージ,
,msg1-1,A <ct=3000>puppet</ct> devoid of emotions <br>can’t use magic powers.
,msg1-2,My plan to turn this <br>homunculus into a witch <br>was experiencing setbacks.
,msg2-1,"One day, the Pope <br>visited my laboratory."
,msg2-2,"I had no idea what would bring <br>the supreme authority of the <br>Church of Longinus here,"
,msg2-3,but she was shockingly <br>well-versed in my field of work.
,msg3-1,Existence. The Tree of Life.
,msg3-2,Witches and angels. <br>The heart and the soul...
,msg3-3,What sounded like myths <br>the Church would preach <br>about recounted our world <br>in incredible detail.
,msg3-4,
,msg4-1,God created this world.
,msg4-2,"Within each of us exists a soul, <br>and angels reside in <br>the heavens above."
,msg4-3,"They all seemed like works of <br>fiction written by a child, <br>but what if they were true...?"
,msg5-1,"I formulated a completely new <br>theory based on these myths,"
,msg5-2,and I saw magic powers finally <br>manifest in my <ct=3000>new specimen</ct>.
