Ignore,Key,Message
Y,メッセージ,
,msg1-1,...30682.
,msg1-2,That’s the number of <br><ct=3000>homunculi</ct> I’ve made so far.
,msg1-3,"I haven’t kept count,"
,msg1-4,"but that’s the latest <br>specimen’s serial number, <br>so I’ve figured as much."
,msg2,The average lifespan of <br>a homunculus is three days.
,msg3-1,"However, out of all <br>the specimens thus far,"
,msg3-2,this new one has the most <br>potent magic power.
,msg3-3,"Three days have passed, <br>but its heart has yet to <br>cease functioning."
,msg4,"If I can develop <br>this specimen into a witch, <br>then it will mean tremendous <br>progress for my research."
,msg5-1,Understanding how to turn <br>a person into a witch should also <br>shed light on how to do the reverse.
,msg5-2,"Hence, I should be able to restore <br>this cursed body of mine."
