Ignore,Key,Message
Y,メッセージ,
,msg1-1,"""Destruiría al mundo <br>por mi niña"". "
,msg1-2,"Siempre que leía libros <br>con ese pensamiento, <br>me parecían ilógicos."
,msg2-1,Sopesar la vida de uno frente<br>al resto de la humanidad. 
,msg2-2,Sería absurdo comparar. 
,msg2-3,Pero...
,msg3-1,La vida media de un <br>homúnculo es de tres días. 
,msg3-2,"La pequeña A ha vivido <br>maravillosamente durante un año, "
,msg3-3,pero ese milagro no durará <br>mucho más.
,msg4-1,"Me aseguraré de que viva más, <br>aunque solo sea un día. "
,msg4-2,"Solo por eso, "
,msg4-3,"me uní al ""proyecto Qlipha"" <br>del papa, "
,msg4-4,sabiendo que el resultado <br>sería el fin del mundo.
,msg5,"El proyecto tiene <br>el éxito esperado, <br>el de conjurar a un ángel."
,msg6,"El arcángel del séptimo Sephirah: <br>Haniel, ángel del amor."
,msg7-1,"Aunque fue creada como <br>una marioneta sin corazón, "
,msg7-2,la pequeña A puede albergar <br>en su cuerpo al ángel del amor. <br>Qué ironía.
,msg8-1,"O, tal vez, es porque <br>es una marioneta, "
,msg8-2,que deseaba un amor <br>que no debía existir.
