Ignore,Key,Message
Y,メッセージ,
,msg1-1,Les marionnettes sans émotions <br>ne peuvent pas exploiter <br>le pouvoir des sorcières. 
,msg1-2,Mon plan de faire d'un <br>homoncule une sorcière s'est ainsi <br>heurté à certaines difficultés.
,msg2-1,"Un jour, la papesse est venue <br>visiter mon laboratoire. "
,msg2-2,"Je me demandais ce que <br>l'autorité suprême de l'Église <br>de Longinus me voulait,"
,msg2-3,mais il s'est avéré qu'elle était <br>étonnamment bien informée <br>sur ces domaines.
,msg3-1,L'existence et l'Arbre de vie.
,msg3-2,Les sorcières et les anges. <br>Le cœur et l'âme. 
,msg3-3,"Si on peut croire à des <br>mythes enseignés par l'Église, "
,msg3-4,son discours sur l'état du monde <br>regorgeait de détails étonnants.
,msg4-1,Ce monde avait été <br>façonné par les dieux. 
,msg4-2,Des âmes vivent à l'intérieur <br>de nous et des anges <br>habitent les cieux. 
,msg4-3,"On dirait un <br>conte pour enfants, <br>mais si c'était vrai..."
,msg5-1,Une toute nouvelle théorie <br>basée sur la mythologie <br>pourrait expliquer les pouvoirs <br>de sorcière de cette créature.
,msg5-2,
