Ignore,Key,Message
Y,メッセージ,
,msg1,"Я девочка,<br>и к тому же довольно хрупкая. "
,msg2,"Неудивительно,<br>что ко мне относились с<br>пренебрежением - с<br>такими-то братьями,<br>как мои."
,msg3,"Но я хотела любой ценой доказать,<br>что тоже чего-то стою. "
,msg4,Сдаваться я не собиралась.
,msg5,"Когда настало время выбирать<br>мой первый настоящий меч,<br>я без колебаний выбрала<br>большую катану."
,msg6,"Я думала,<br>что смогу заслужить<br>их одобрение, "
,msg7,"если буду владеть<br>большим оружием,<br>которое не используют<br>даже мужчины."
,msg8,Освоить можно все - даже<br>тяжелую и сложную в<br>обращении большую катану. 
,msg9,Нужно просто махать ей снова...<br>и снова... и снова... 
,msg10,"После ежедневных<br>многочасовых упражнений я<br>стала достаточно сильна, "
,msg11,чтобы выдерживать<br>целый день тренировок.
,msg12,Я даже выиграла свои первые<br>спарринговые поединки<br>против своих братьев. 
,msg13,"Похоже, я выбрала<br>идеальное для себя оружие."
,msg14,"Но чем больше<br>уверенности я приобретала, "
,msg15,тем меньше отец и братья<br>разговаривали со мной.
,msg16,А затем я получила указание<br>отправиться в тренировочное<br>паломничество в страну за морем.
