Ignore,Key,Message
Y,メッセージ,
,msg1,Mes frères et moi avons <br>embarqué pour le continent <br>sur un navire de commerce.
,msg2,Je me disais que c'était là ma <br>chance de faire reconnaître mes <br>talents et de rentrer chez moi <br>la tête haute.
,msg3,Mais au beau milieu du trajet... 
,msg4,L'équipage s'est soudainement <br>mis à m'encercler.
,msg5,"À en juger par la façon qu'ils <br>avaient de tenir leurs armes, <br>je n'avais pas affaire à des amateurs. "
,msg6,Mes frères se sont alors interposés.
,msg7,"À ma grande confusion, <br>le plus vieux a sorti une lettre."
,msg8,« Faites en sorte de l'arrêter <br>sur le navire et de la jeter à <br>la mer en feignant l'accident »... 
,msg9,
,msg10,C'était l'écriture de mon père.
,msg11,Ce voyage n'avait toujours eu <br>pour but que de me supprimer.
