Ignore,Key,Message
Y,メッセージ,
,msg1,"Mein Fürst. Als ich Euch am <br>Ende meiner Reise begegnete, <br>wurde mir alles so klar."
,msg2,"Ihr, der mich akzeptiert hat, <br>wie ich bin, seid mein Meister, <br>dem ich zu Dienen habe."
,msg3,"Solltet Ihr mich anerkennen, <br>könnte ich meinem Ich der <br>alten Tage Ade sagen."
,msg4,Seit meiner Geburt war ich <br>wie ein Schwert ohne Meister.
,msg5,"Doch Ihr habt mir gegeben, <br>was ich mein Leben <br>lang gesucht habe."
,msg6,"Ein Grund zu kämpfen, ein <br>Zuhause, und des Weiteren ... <br>Anerkennung ... Lob ... "
,msg7,und ein Platz an Eurer Seite ...
,msg8,"Von heute an werde noch <br>viel stärker werden, <br>nur zu Eurem Wohl."
,msg9,"Ich werde die Klinge sein, <br>die jedes Hindernis in <br>Eurem Weg inzwei schneidet ... <br>Seid Euch gewahr ... "
,msg10,ich werde Euch nicht <br>enttäuschen.
