Ignore,Key,Message
Y,メッセージ,
,msg1,นายท่าน<br>ยามที่เราพบได้พบกัน ณ<br>จุดสิ้นสุดการเดินทางของข้า<br>ข้าก็รับรู้ได้อย่างแจ่มชัด
,msg2,ว่าท่านคือคนที่ยอมรับในตัวข้า<br>คือคนที่ข้าจะรับใช้
,msg3,และข้าก็รู้ว่าเมื่อท่าน<br>ยอมรับในตัวข้าแล้ว<br>ข้าจะสามารถละทิ้งตัวตนในอ<br>ดีตของตนเองได้อย่างแน่นอน
,msg4,นับตั้งแต่วินาทีที่เกิดมา<br>ข้าก็เป็นเหมือนดาบที่ไร้เจ้าของ
,msg5,แต่กระนั้น<br>ท่านเป็นผู้มอบสิ่งที่ข้าต<br>ามหามาตลอดให้แก่ข้า
,msg6,เหตุผลในการต่อสู้<br>บ้าน รวมถึง...<br>ความยอมรับ...<br>คำชม…
,msg7,แล้วก็พื้นที่ข้างกายท่าน
,msg8,ตั้งแต่นี้ไป<br>ข้าจะแข็งแกร่งยิ่งขึ้น<br>ข้าจะทำทุกอย่างเพื่อท่าน
,msg9,ข้าจะเป็นดาบที่ขจัดทุกขวาก<br>หนามที่ขวางเส้นทางของท่าน... 
,msg10,ข้าให้สัญญา...<br>ความเมตตาของท่านจะ<br>ต้องได้รับการตอบแทน
