Ignore,Key,Message
Y,メッセージ,
,msg1,"Als der letzte Seemann <br>sich nicht mehr rührte, "
,msg2,"stand ich auf Deck, <br>ohne einen einzigen <br>Tropfen Blut an mir."
,msg3,Die kühle Meeresbrise <br>wehte die Hitze des <br>Gefechts aus meinem Leib.
,msg4,"Kämpfen ist alles, <br>was ich kann. "
,msg5,Für mich gibt es trainieren <br>und stärker werden. <br>Etwas anderes kenne ich nicht.
,msg6,Aber ... für was <br>kämpfe ich überhaupt? <br>Und für wen?
,msg7,Ich habe mein <br>Zuhause und all meinen <br>Grund zu Kämpfen verloren.
,msg8,Über mir schreien die Seemöwen. <br>In der Ferne ist Land in Sicht.
,msg9,Noch immer ohne klare <br>Antwort lasse ich das 
,msg10,Schiff durch Wind und <br>Wellen gen neues <br>Land treiben.
