Ignore,Key,Message
Y,メッセージ,
,msg1,Tôi từng có hai chị<br>gái – Urd và Belldandy.
,msg2,"Urd thông minh,<br>còn Belldandy thì<br>hợp thời trang...<br>Tôi ngưỡng mộ họ."
,msg3-1,"Một ngày nọ,<br>gia đình tôi đưa tôi<br>đến một ngôi làng xa xôi. "
,msg3-2,"Ở đó,<br>tôi đã gặp ba cô gái tuyệt vời."
,msg4-1,Trái tim tôi lỡ nhịp<br>khi nghe tin mình<br>sẽ ở lại vài năm để học y. 
,msg4-2,Tôi cũng cảm thấy phấn khích<br>như vậy mỗi khi khám phá ra<br>những loại thảo mộc mới.
,msg5-1,"Tôi đã tìm thấy những<br>người bạn mới... không,<br>những người chị em mới. "
,msg5-2,"Tôi trẻ hơn Urd và Belldandy,<br>nhưng tôi già hơn<br>những cô gái này. "
,msg5-3,"Nói cách khác,<br>tôi là chị cả của họ."
