Ignore,Key,Message
Y,メッセージ,
,msg1-1,Ma mère nageait en plein délire... 
,msg1-2,Elle était revenue à l'époque <br>où Urd avait mon âge et où <br>elle attendait Bell...
,msg2-1,Je n'existais donc pas encore... 
,msg2-2,"Ma mère m'appelait <br>sans cesse Urd, <br>ce qui n'a pas tardé <br>à faire fuir mon père."
,msg3-1,"Seule et ne supportant pas <br>de voir ma mère sans cet état, "
,msg3-2,je me suis plongée dans mes <br>recherches à l'école <br>pour m'évader.
,msg4,C'était le seul moment où je <br>pouvais être moi-même. <br>Où j'avais le cœur léger.
,msg5,Certains de mes camarades <br>de classe étaient un peu <br>antipathiques et donc <br>difficiles à approcher... <br>C'était amusant.
,msg6-1,"Mais je ne l'oubliais <br>pas pour autant. <br>Une fois de retour à la maison, "
,msg6-2,je disparaîtrais...
