Ignore,Key,Message
Y,メッセージ,
,msg1,У меня было две старших<br>сестры - Урд и Беллданди.
,msg2,"Урд была умницей,<br>а Беллданди - модницей...<br>Я восхищалась ими."
,msg3-1,Однажды мы всей<br>семьей отправились<br>в отдаленную деревню. 
,msg3-2,Там я познакомилась с тремя<br>замечательными девчонками.
,msg4-1,"Мое сердце радостно забилось,<br>когда я узнала, что останусь<br>здесь на несколько лет,<br>чтобы изучать медицину. "
,msg4-2,"Похожий восторг я<br>испытывала каждый раз,<br>когда находила новые<br>лечебные растения."
,msg5-1,"Я обрела новых друзей...<br>нет, новых сестер. "
,msg5-2,"Я младше, чем Урд и Беллданди,<br>но старше этих девчонок. "
,msg5-3,"В общем,<br>я была для них как<br>старшая сестра."
