Ignore,Key,Message
Y,メッセージ,
,msg1-1,Mutter wurde von <br>Hirngespinsten besessen ... 
,msg1-2,"Sie war überzeugt, <br>dass Urdy jünger und <br>Belly noch immer in ihrem <br>Bauch war ..."
,msg2-1,"Für sie war die Zeit wie <br>zurückgedreht, bevor ich ... <br>bevor Skuld auf die Welt kam ... <br>Mutter nannte mich nur noch Urd. "
,msg2-2,Irgendwann hielt es Vater <br>nicht mehr aus und ging.
,msg3-1,"Ich war die einzige, <br>die noch auf Mutter <br>aufpassen konnte. "
,msg3-2,Ich aber floh zur <br>Schule und vergrub <br>mich in meine Studien.
,msg4,"Solange ich von <br>zuhause weg war, <br>konnte ich ich selbst sein ... <br>Mein Herz war so frei."
,msg5,Sogar eine Freundin <br>habe ich gefunden. <br>Nicht die netteste Person ... <br>aber wenigstens machte sie <br>die Schule ein wenig Spaß.
,msg6-1,"Aber ich wusste genau ... <br>Wenn ich nach Hause käme, "
,msg6-2,war ich wieder wie weggeblasen.
