Ignore,Key,Message
Y,メッセージ,
,msg1-1,Lãnh chúa thứ hai của tôi đã trở<br>thành mục tiêu của một âm mưu... 
,msg1-2,Anh ấy bị kẹt trong một cuộc tranh<br>đấu gay gắt về tài sản thừa kế.
,msg2-1,"Đi bên cạnh anh ấy là những<br>hiệp sĩ khác, bao gồm cả tôi.<br>Nhưng sát thủ đã lẻn vào<br>đội ngũ của chúng tôi... "
,msg2-2,và toàn bộ đoàn người<br>của chúng tôi đã bị tàn sát.
,msg3,"Tôi là người duy nhất còn sót lại.<br>Tôi biết mình phải làm gì<br>đó để bảo vệ lãnh chúa của mình,<br>tôi giơ vũ khí lên."
,msg4-1,Tôi sẽ ngăn chặn kẻ địch ngay cả khi<br>phải trả giá bằng mạng sống của mình. 
,msg4-2,"Nếu tôi có thể hoàn thành mục tiêu<br>của mình với tư cách là một hiệp sĩ,<br>thì tôi cũng sẵn sàng lao<br>vào vòng tay của tử thần...! "
,msg4-3,Miễn là lãnh chúa của tôi được an toàn... 
,msg5-1,"Nhưng cuối cùng,<br>tôi lại một lần nữa thất bại trong<br>việc bảo vệ chủ nhân của mình.<br>Ngược lại, tôi là người được bảo vệ. "
,msg5-2,"Để đổi lấy mạng sống cho tôi,<br>anh ấy đã để lộ thân mình<br>ra trước lưỡi kiếm... "
,msg5-3,anh ấy đã chết.
,msg6-1,Tại sao lại như vậy...?<br>Tại sao lại bảo vệ tôi...? 
,msg6-2,Sứ mệnh của một hiệp sĩ là<br>bảo vệ lãnh chúa của họ... 
,msg6-3,nhưng tôi chưa bao giờ có<br>thể làm được điều đó!
,msg7-1,Sự thật phũ phàng là...<br>tất cả những ai đến gần tôi... 
,msg7-2,kết cục của họ đều là cái chết.
