Ignore,Key,Message
Y,メッセージ,
,msg1-1,그녀가 마차에 올라탄 그 찰나...
,msg1-2,마차가 폭발했다.
,msg1-3,"나뭇조각이, 불똥이, 뺨을 스쳤다."
,msg2-1,나는 곧바로 불길 속에 팔을 집어넣었다.
,msg2-2,구해야 해. 저 아이를....
,msg2-3,나를 믿어준<br>저 마음씨 착한 소녀를...!
,msg3-1,그러나 불길은 멈추지 않고<br>모든 것을 삼켜갔다.
,msg3-2,무엇도 남기지 않겠다는 듯... 강하게.
,msg4-1,데려가지 마...!
,msg4-2,죽음의 운명이 내 곁에 있다면<br>날 데려가라!
,msg4-3,내가 몇 번이고 죽어주겠어!<br>그러니까 그녀만은...!
,msg5,팔이 타서 떨어질 정도로 뜨거웠다.<br>하지만 마음은 반대로 식어 가고...
,msg6-1,"불길이 완전히 사라졌을 때,"
,msg6-2,나는 품 안의 검은 덩어리에<br>매달리듯 꽉 껴안았다.
,msg7-1,눈앞이 캄캄해졌다.
,msg7-2,"무언가가, 내 안에서 사라진..."
,msg7-3,느낌이 들었다.
