Ignore,Key,Message
Y,メッセージ,
,msg1-1,Она села внутрь...<br>и в этот момент... 
,msg1-2,карета взорвалась. 
,msg1-3,Осколки дерева и искры...<br>полоснули меня по щекам.
,msg2-1,Я тут же протянула руки в огонь. 
,msg2-2,"""Я должна ее спасти...<br>Должна спасти... "
,msg2-3,"эту девочку с добрым сердцем,<br>поверившую в меня..."""
,msg3-1,Но ненасытное пламя<br>поглотило все... 
,msg3-2,жар от огня не давал мне<br>подойти ближе к останкам кареты.
,msg4-1,"""Не смей ее забирать!.. "
,msg4-2,"Раз уж я обречена нести это<br>проклятие смерти,<br>забери меня вместо нее. "
,msg4-3,"Я умру столько раз,<br>сколько потребуется!<br>Прошу, пощади ее!.."""
,msg5,"Пламя было настолько жарким,<br>что могло испепелить мне<br>руки... но сердце мое<br>было сковано льдом... "
,msg6-1,"Когда пожар<br>полностью утих, "
,msg6-2,"я сжимала в руках<br>обугленные останки - все,<br>что осталось от нее. "
,msg7-1,Перед глазами<br>все потемнело... 
,msg7-2,"Я почувствовала,<br>будто какая-то<br>частичка меня... "
,msg7-3,исчезла...
