Ignore,Key,Message
Y,メッセージ,
,msg1-1,Je viens d'une famille de <br>nobles au bord de la ruine. 
,msg1-2,"En tant que fille née dans une <br>famille de chevaliers,"
,msg1-3,j'ai été élevée aussi <br>durement que les garçons.
,msg2-1,"Il aurait très bien <br>pu adopter un garçon,"
,msg2-2,"mais ma situation et le fait que <br>j'aimais profondément ma mère, <br>décédée prématurément,"
,msg2-3,ont poussé mon père <br>à m'élever en tant que tel.
,msg3-1,J'ai donc dû subir une formation <br>rigoureuse pour répondre à ses <br>attentes et suis finalement <br>devenue chevalier.
,msg3-2,
,msg4-1,« Tu devras être fière jusqu'au <br>bout et prêter allégeance à ton <br>seigneur auquel tu consacreras <br>ta vie. Il en va de ton honneur <br>de chevalier ». 
,msg4-2,C'est ce qu'il me répétait.
