Ignore,Key,Message
Y,メッセージ,
,msg1,My first lord was the master<br>of a middle-ranking family<br>of nobles.
,msg2-1,"He was a greedy <br>and arrogant man, "
,msg2-2,"but since I was appointed<br>as his <ct=3000>knight</ct>, I felt obligated<br>to fulfill my duties."
,msg3-1,"However, his people couldn’t<br>bear his tyrannical ways.<br>They staged a revolt, "
,msg3-2,and he perished in the chaos.
,msg4-1,It all happened while I<br>was away from his side...<br>for I was ordered to evacuate<br>his daughter to safety...
,msg4-2,...How pathetic of me.<br>I failed to protect my lord...
,msg5-1,My next lord was the son in a<br>high-ranking family of nobles.
,msg5-2,"I devoted everything to him,<br>vowing to not let the same<br>tragedy happen twice..."
,msg5-3,"But, I failed yet again..."
,msg5-4,I let him die.
